customer_id,total_revenue,average_order_value,transaction_count,first_purchase_date,last_purchase_date,customer_since,last_interaction,customer_tenure_months,days_since_last_purchase,days_since_last_interaction,customer_name,industry,company_size,support_tickets,satisfaction_score,churn_status
CUST2126,655723.98,65572.398,10,2022-06-26,2025-02-25,2023-05-21,2024-10-15,26,161,294,Kibe-Khatri,Retail,Small,47,5,0
CUST2127,1141491.7,103771.97272727272,11,2022-10-17,2025-02-24,2023-08-31,2025-06-30,23,162,36,Saran and Sons,Retail,Small,1,8,0
CUST2128,993141.42,90285.58363636363,11,2022-02-11,2025-04-08,2024-08-11,2025-06-30,11,119,36,"Srivastava, Sahni and Gandhi",Manufacturing,Small,1,8,0
CUST2129,618397.46,123679.492,5,2024-01-17,2025-06-03,2020-05-20,2025-06-30,63,63,36,"Butala, Sami and Nagi",Retail,Small,1,8,0
CUST2130,923983.9500000001,115497.99375000001,8,2022-03-26,2025-05-29,2021-01-14,2025-06-30,55,68,36,"Jani, Vig and Bassi",Healthcare,Small,1,8,0
CUST2131,1163420.44,89493.87999999999,13,2022-02-17,2025-06-18,2022-05-17,2025-06-30,39,48,36,"Banerjee, Bansal and Dhingra",Retail,Mid-Market,1,8,0
CUST2132,2120063.7800000003,151433.12714285715,14,2022-02-06,2025-05-07,2020-05-11,2025-06-30,63,90,36,Sarin LLC,Government,Small,1,8,0
CUST2133,1646349.6099999999,137195.8008333333,12,2022-03-01,2025-05-02,2021-04-30,2025-06-30,51,95,36,"Khanna, Master and Dave",Education,Small,1,8,0
CUST2134,3490492.74,232699.516,15,2022-01-23,2025-06-29,2020-10-10,2024-12-26,58,37,222,Andra Inc,Non-Profit,Small,30,3,1
CUST2135,2647316.01,294146.2233333333,9,2022-02-07,2024-12-12,2021-05-11,2025-06-30,51,236,36,"Keer, Chand and Kurian",Tech,Mid-Market,1,8,0
CUST2136,524138.01,131034.5025,4,2022-02-07,2024-10-16,2021-11-05,2025-06-30,45,293,36,"Dass, Majumdar and Modi",Retail,Enterprise,1,8,0
CUST2137,1842001.6400000001,122800.10933333334,15,2022-03-04,2025-06-25,2020-12-21,2025-06-30,56,41,36,Srivastava and Sons,Finance,Enterprise,1,8,0
CUST2138,2520192.7800000003,315024.09750000003,8,2022-02-23,2024-12-09,2022-02-25,2025-06-30,41,239,36,"Kapadia, Balan and Kumer",Retail,Enterprise,1,8,0
CUST2139,1475656.52,163961.83555555556,9,2022-03-22,2024-11-12,2024-11-09,2025-06-30,8,266,36,"Samra, Buch and Naik",Retail,Small,1,8,0
CUST2140,1319910.42,101531.57076923076,13,2022-02-24,2025-07-22,2021-04-12,2025-06-30,52,14,36,Bala-Basak,Finance,Mid-Market,1,8,0
CUST2141,1245981.95,103831.82916666666,12,2022-06-25,2025-01-08,2021-09-23,2025-06-30,47,209,36,Chaudhuri-Iyer,Education,Enterprise,1,8,0
CUST2142,1923262.0499999998,192326.205,10,2022-02-11,2025-03-25,2022-10-17,2025-06-30,34,133,36,Kala-Pall,Finance,Enterprise,1,8,0
CUST2143,1170874.82,146359.3525,8,2023-02-08,2025-05-29,2020-01-24,2025-06-30,67,68,36,Murthy Ltd,Finance,Enterprise,1,8,0
CUST2144,1588615.8399999999,176512.8711111111,9,2022-12-31,2025-06-05,2020-03-16,2025-06-30,65,61,36,Krishnan PLC,Tech,Mid-Market,1,8,0
CUST2145,842571.24,105321.405,8,2022-02-17,2025-06-09,2019-04-04,2025-06-30,77,57,36,Ramachandran and Sons,Education,Small,1,8,0
CUST2146,1541921.69,110137.26357142857,14,2022-01-26,2025-05-06,2023-07-19,2025-06-30,24,91,36,Shetty-Doshi,Tech,Small,1,8,0
CUST2147,2252969.63,160926.40214285714,14,2022-01-01,2025-02-22,2019-07-05,2024-02-24,74,164,528,Bhavsar-Bora,Retail,Small,37,3,1
CUST2148,1046838.78,209367.756,5,2022-09-14,2025-03-18,2020-04-19,2025-06-30,64,140,36,Borah LLC,Retail,Enterprise,1,8,0
CUST2149,98349.39,16391.565,6,2022-11-11,2024-12-03,2020-05-03,2025-06-30,64,245,36,Das and Sons,Government,Small,1,8,0
CUST2150,949298.02,105477.55777777778,9,2022-02-15,2024-12-19,2019-08-26,2025-03-16,72,229,142,"Kannan, Kadakia and Warrior",Non-Profit,Mid-Market,13,4,0
CUST2151,932882.5599999999,116610.31999999999,8,2022-09-11,2025-01-24,2024-03-14,2024-11-25,16,193,253,Jhaveri-Tata,Finance,Enterprise,9,1,1
CUST2152,1609669.29,201208.66125,8,2022-02-14,2025-04-04,2024-09-16,2025-01-02,10,123,215,Borah-Samra,Non-Profit,Mid-Market,35,4,1
CUST2153,1262777.24,180396.74857142856,7,2023-06-08,2025-05-07,2025-01-21,2025-07-23,6,90,13,Hari-Chander,Non-Profit,Enterprise,28,10,0
CUST2154,1481425.34,148142.534,10,2022-05-15,2025-07-09,2022-01-22,2025-06-30,43,27,36,Sarraf Inc,Finance,Small,1,8,0
CUST2155,2741303.0599999996,228441.92166666663,12,2022-02-13,2025-05-09,2024-05-15,2025-06-30,14,88,36,Karnik-Johal,Government,Small,1,8,0
CUST2156,1461775.23,162419.47,9,2022-08-04,2024-10-29,2024-03-04,2025-06-30,17,280,36,"Karan, Manda and Lal",Government,Small,1,8,0
CUST2157,3726552.7199999997,372655.272,10,2022-03-27,2025-06-10,2023-06-06,2025-04-28,26,56,99,Bose and Sons,Non-Profit,Small,2,8,0
CUST2158,749288.51,149857.702,5,2022-04-06,2025-07-02,2022-07-14,2025-06-30,37,34,36,Deshmukh-Parikh,Tech,Enterprise,1,8,0
CUST2159,1847331.8199999998,142102.44769230767,13,2022-01-26,2025-07-04,2022-03-19,2025-06-30,41,32,36,"Palla, Samra and Kashyap",Retail,Mid-Market,1,8,0
CUST2160,337631.79,67526.358,5,2022-01-22,2025-04-20,2020-04-26,2025-06-30,64,107,36,Baral-Talwar,Tech,Small,1,8,0
CUST2161,1525684.08,190710.51,8,2022-04-10,2025-04-17,2023-08-31,2025-06-30,23,110,36,Garg-Sahni,Non-Profit,Small,1,8,0
CUST2162,873350.38,72779.19833333333,12,2022-02-03,2025-03-05,2023-11-12,2025-06-30,21,153,36,"Kala, Tella and Batta",Retail,Enterprise,1,8,0
CUST2163,1577673.82,225381.9742857143,7,2022-01-12,2025-07-20,2023-07-02,2025-01-01,25,16,216,"Mukhopadhyay, Bajaj and Ben",Non-Profit,Mid-Market,26,1,0
CUST2164,1711666.68,171166.668,10,2022-03-26,2025-02-03,2025-03-12,2025-06-30,4,183,36,Kumer-Walla,Tech,Enterprise,1,8,0
CUST2165,1655826.58,110388.43866666667,15,2022-03-07,2025-06-26,2021-05-28,2025-06-30,51,40,36,Bali-Sanghvi,Non-Profit,Small,1,8,0
CUST2166,1551183.88,119321.83692307692,13,2022-01-17,2025-07-22,2021-04-11,2023-08-26,52,14,710,Bansal-Setty,Non-Profit,Small,29,6,0
CUST2167,1158826.7,165546.67142857143,7,2023-06-24,2025-06-07,2022-05-12,2025-06-30,39,59,36,"Dalal, Chaudhari and Shanker",Healthcare,Small,1,8,0
CUST2168,2413111.06,201092.58833333335,12,2022-01-09,2025-04-27,2019-06-15,2025-06-30,74,100,36,"Thaman, Pingle and Kara",Healthcare,Enterprise,1,8,0
CUST2169,2539469.87,211622.48916666667,12,2022-02-27,2024-10-16,2022-08-27,2025-06-30,35,293,36,Dewan-Krishna,Education,Mid-Market,1,8,0
CUST2170,1921051.6400000001,274435.9485714286,7,2022-02-02,2025-05-14,2025-06-23,2025-07-21,1,83,15,"Walla, Sagar and Mand",Non-Profit,Enterprise,26,4,0
CUST2171,2135195.2,213519.52000000002,10,2022-01-17,2025-01-05,2023-11-21,2025-06-30,20,212,36,"Prabhakar, Nagar and Kant",Non-Profit,Small,1,8,0
CUST2172,1022947.32,102294.73199999999,10,2022-05-04,2025-02-26,2024-12-23,2025-06-30,7,160,36,Desai-Chaudhari,Government,Small,1,8,0
CUST2173,326130.95,54355.15833333333,6,2022-08-17,2025-06-13,2020-05-13,2025-06-30,63,53,36,"Nadig, Baral and Swamy",Tech,Mid-Market,1,8,0
CUST2174,1545630.55,193203.81875,8,2023-05-03,2025-01-02,2025-01-20,2025-03-06,6,215,152,Chakrabarti Group,Finance,Small,11,10,0
CUST2175,2281047.4,253449.7111111111,9,2022-04-27,2025-01-24,2020-12-10,2025-06-30,56,193,36,Dhar-Raj,Tech,Mid-Market,1,8,0
CUST2176,951831.91,118978.98875,8,2022-01-17,2025-06-29,2021-12-05,2025-06-30,44,37,36,Dewan-Sani,Government,Enterprise,1,8,0
CUST2177,773008.5499999999,110429.79285714285,7,2022-08-11,2025-07-14,2022-04-01,2025-06-30,40,22,36,Shan PLC,Healthcare,Enterprise,1,8,0
CUST2178,454419.56,56802.445,8,2022-06-13,2025-03-18,2022-07-08,2025-06-30,37,140,36,Chander PLC,Manufacturing,Mid-Market,1,8,0
CUST2179,1072596.53,178766.08833333335,6,2022-01-11,2024-09-03,2022-12-06,2025-06-30,32,336,36,Patla-Dash,Healthcare,Enterprise,1,8,0
CUST2180,1976114.3399999999,197611.43399999998,10,2023-01-25,2025-05-08,2021-02-19,2025-06-30,54,89,36,Sur Group,Manufacturing,Small,1,8,0
CUST2181,1203523.94,133724.88222222222,9,2022-01-13,2024-11-13,2022-11-03,2025-06-30,33,265,36,Divan LLC,Tech,Small,1,8,0
CUST2182,994249.1,90386.28181818181,11,2022-03-30,2025-06-25,2023-11-01,2025-06-30,21,41,36,Chhabra-Handa,Non-Profit,Mid-Market,1,8,0
CUST2183,1070515.5699999998,133814.44624999998,8,2022-03-04,2025-06-08,2025-04-08,2025-07-11,3,58,25,"Halder, Goda and Lal",Government,Mid-Market,4,7,0
CUST2184,1657703.5899999999,150700.32636363636,11,2022-02-08,2025-03-02,2019-10-23,2025-06-30,70,156,36,"Maharaj, Sha and Chhabra",Tech,Mid-Market,1,8,0
CUST2185,338825.51,48403.64428571429,7,2022-12-30,2025-06-20,2019-05-07,2025-06-30,76,46,36,Bajwa-Garg,Manufacturing,Mid-Market,1,8,0
CUST2186,1720878.1700000002,132375.24384615387,13,2022-01-05,2024-08-18,2021-04-09,2025-05-27,52,352,70,"Hayer, Varughese and Mandal",Finance,Mid-Market,38,4,0
CUST2187,2073261.89,172771.82416666666,12,2022-06-08,2025-02-03,2024-10-31,2025-07-21,9,183,15,Pillai Inc,Finance,Small,7,6,0
CUST2188,2966532.2600000002,228194.78923076924,13,2022-07-10,2025-04-24,2022-11-06,2024-12-09,33,103,239,"Kari, Raj and Kaur",Tech,Mid-Market,33,1,1
CUST2189,1046819.16,149545.5942857143,7,2022-12-30,2025-05-25,2024-11-20,2025-06-30,8,72,36,Bhardwaj-Yohannan,Government,Enterprise,1,8,0
CUST2190,1863027.93,155252.32749999998,12,2022-01-10,2025-06-29,2019-03-09,2023-08-13,78,37,723,Dey-Bawa,Government,Mid-Market,42,4,1
CUST2191,2069704.97,147836.06928571427,14,2022-01-08,2025-03-27,2024-04-29,2025-06-30,15,131,36,"Dewan, Kulkarni and Sheth",Tech,Small,1,8,0
CUST2192,1899771.89,271395.9842857143,7,2022-01-13,2024-07-10,2025-02-01,2025-06-30,6,391,36,Pai Inc,Finance,Mid-Market,1,8,0
CUST2193,1649932.55,329986.51,5,2022-02-14,2025-07-20,2022-03-23,2025-06-30,41,16,36,Panchal-Suri,Finance,Small,1,8,0
CUST2194,1688331.94,140694.32833333334,12,2022-03-27,2025-04-24,2021-08-17,2025-07-06,48,103,30,"Vasa, Seshadri and Wadhwa",Healthcare,Enterprise,3,8,0
CUST2195,1856428.65,142802.20384615383,13,2022-01-09,2025-03-17,2021-02-12,2024-04-28,54,141,464,Chaudhry-Gopal,Non-Profit,Small,20,5,1
CUST2196,1271982.1400000001,158997.76750000002,8,2022-05-27,2025-07-11,2020-12-16,2024-11-04,56,25,274,"Gulati, Gopal and Savant",Tech,Mid-Market,1,6,0
CUST2197,1766422.6,135878.66153846154,13,2022-03-07,2025-03-20,2020-08-13,2025-06-30,60,138,36,Hora PLC,Finance,Mid-Market,1,8,0
CUST2198,2490238.88,146484.63999999998,17,2022-01-31,2025-07-05,2024-02-08,2025-06-30,18,31,36,"Bhattacharyya, Pillai and Kannan",Non-Profit,Small,1,8,0
CUST2199,1189446.22,198241.03666666665,6,2023-01-17,2025-05-13,2022-08-19,2025-06-30,36,84,36,Issac-Hegde,Retail,Enterprise,1,8,0
CUST2200,2025714.99,184155.90818181817,11,2022-02-08,2025-06-06,2022-12-13,2025-06-30,32,60,36,Garg PLC,Government,Mid-Market,1,8,0
CUST2201,887959.4700000001,98662.16333333334,9,2022-02-24,2025-06-05,2025-05-19,2025-06-30,2,61,36,Khosla-Babu,Manufacturing,Small,1,8,0
CUST2202,2142332.31,194757.48272727273,11,2022-02-03,2025-05-01,2023-07-30,2023-11-12,24,96,632,Nath Ltd,Healthcare,Small,35,5,1
CUST2203,759200.23,84355.58111111111,9,2023-01-17,2025-02-07,2025-01-07,2025-04-27,7,179,100,Chana Inc,Finance,Mid-Market,48,1,0
CUST2204,1254916.8,156864.6,8,2022-11-29,2025-06-02,2019-11-15,2024-01-07,69,64,576,"Bal, Magar and Kaul",Healthcare,Enterprise,30,7,0
CUST2205,224008.88,56002.22,4,2022-05-29,2025-06-30,2023-01-24,2025-06-30,30,36,36,Sarraf LLC,Government,Small,1,8,0
CUST2206,366411.3,122137.09999999999,3,2022-02-10,2025-01-31,2024-10-15,2025-06-30,9,186,36,Mangat-Sastry,Retail,Small,1,8,0
CUST2207,507478.88,50747.888,10,2022-01-30,2025-02-26,2019-12-01,2025-06-30,69,160,36,Singh LLC,Manufacturing,Small,1,8,0
CUST2208,1378841.74,153204.63777777777,9,2022-05-07,2025-02-17,2021-02-25,2024-09-17,54,169,322,"Mahal, Golla and Mistry",Retail,Enterprise,36,5,1
CUST2209,2908956.83,363619.60375,8,2022-06-07,2024-12-19,2024-12-13,2025-03-24,7,229,134,Kari and Sons,Retail,Mid-Market,42,2,0
CUST2210,824717.77,103089.72125,8,2022-10-09,2024-08-17,2024-03-22,2025-02-24,16,353,162,Salvi Inc,Education,Mid-Market,10,7,0
CUST2211,647939.22,129587.844,5,2022-05-26,2024-06-01,2020-05-02,2025-06-30,64,430,36,Comar-Kohli,Healthcare,Mid-Market,1,8,0
CUST2212,1327737.09,165967.13625,8,2022-03-07,2025-06-22,2024-03-18,2025-06-30,16,44,36,Dara and Sons,Retail,Mid-Market,1,8,0
CUST2213,1503140.1600000001,187892.52000000002,8,2022-07-12,2025-06-19,2019-03-18,2023-08-15,77,47,721,Garde and Sons,Healthcare,Small,22,2,1
CUST2214,2412524.9,201043.74166666667,12,2022-04-03,2025-07-06,2023-10-14,2025-06-30,22,30,36,Kata-Bobal,Non-Profit,Mid-Market,1,8,0
CUST2215,3878939.59,323244.9658333333,12,2022-02-07,2025-05-22,2020-12-10,2025-06-30,56,75,36,Pai LLC,Healthcare,Small,1,8,0
CUST2216,1956236.07,217359.56333333335,9,2022-05-02,2025-06-13,2020-07-31,2025-06-30,61,53,36,"Venkatesh, Ravel and Majumdar",Finance,Small,1,8,0
CUST2217,1054762.71,150680.38714285713,7,2022-05-30,2025-02-20,2019-12-05,2024-07-31,69,166,370,Hayer-Brar,Non-Profit,Enterprise,38,5,1
CUST2218,2784345.08,232028.75666666668,12,2022-09-20,2025-05-18,2020-07-07,2024-12-03,61,79,245,"Raja, Narayan and Pandey",Manufacturing,Mid-Market,42,9,0
CUST2219,767096.79,95887.09875,8,2022-03-11,2025-07-16,2021-10-25,2025-06-30,46,20,36,Ravel LLC,Finance,Small,1,8,0
CUST2220,900197.8,112524.725,8,2022-12-23,2025-06-18,2019-08-17,2024-07-12,72,48,389,"Subramaniam, Kadakia and Dey",Retail,Small,17,7,0
CUST2221,2425976.51,220543.31909090906,11,2022-01-06,2025-01-31,2021-05-12,2025-06-30,51,186,36,"Agrawal, Aggarwal and Krish",Finance,Mid-Market,1,8,0
CUST2222,1608900.18,146263.6527272727,11,2022-07-24,2025-01-23,2019-01-01,2024-11-25,80,194,253,Karpe-Hegde,Manufacturing,Enterprise,12,5,0
CUST2223,1991165.7999999998,199116.58,10,2022-04-25,2025-05-12,2020-02-11,2025-06-30,66,85,36,Patla-Prasad,Retail,Small,1,8,0
CUST2224,1528467.09,191058.38625,8,2022-08-27,2025-04-11,2019-07-02,2025-06-30,74,116,36,Sen-Vig,Manufacturing,Small,1,8,0
CUST2225,648502.64,92643.2342857143,7,2022-04-06,2025-05-31,2024-04-28,2025-06-30,15,66,36,"Chanda, Datta and Khosla",Finance,Mid-Market,1,8,0
CUST2226,1869331.47,143794.72846153847,13,2022-08-11,2025-07-05,2019-04-16,2023-12-03,76,31,611,Manda-Mutti,Finance,Small,7,10,0
CUST2227,843116.41,84311.641,10,2022-03-25,2025-07-12,2023-02-19,2025-01-27,29,24,190,De-Pall,Government,Enterprise,3,4,0
CUST2228,1883426.2199999997,209269.57999999996,9,2022-12-25,2025-07-01,2023-08-24,2024-12-21,23,35,227,Walla-Apte,Government,Enterprise,50,5,1
CUST2229,1328377.8199999998,166047.22749999998,8,2022-07-21,2024-12-18,2021-09-06,2025-02-24,47,230,162,Lad-Bhatnagar,Healthcare,Enterprise,10,7,0
CUST2230,1031604.81,128950.60125,8,2022-03-09,2025-03-06,2023-12-08,2024-01-14,20,152,569,"Brahmbhatt, Jain and Raj",Manufacturing,Mid-Market,3,7,0
CUST2231,2029030.41,184457.31,11,2022-08-13,2025-06-26,2022-10-25,2025-06-30,33,40,36,Kapadia-Panchal,Retail,Mid-Market,1,8,0
CUST2232,1992961.39,181178.30818181817,11,2022-01-15,2025-04-19,2023-08-23,2025-06-30,23,108,36,"Gill, Sane and Radhakrishnan",Tech,Enterprise,1,8,0
CUST2233,1825283.01,182528.301,10,2022-03-24,2025-05-10,2024-03-19,2025-01-21,16,87,196,"Menon, Srinivasan and Mittal",Retail,Small,40,1,1
CUST2234,1042842.38,148977.48285714287,7,2022-05-17,2024-02-08,2021-03-12,2025-06-30,53,544,36,Agarwal-Cheema,Manufacturing,Mid-Market,1,8,0
CUST2235,979251.63,81604.3025,12,2022-03-14,2024-07-16,2021-10-09,2025-01-13,46,385,204,Chaudry LLC,Education,Mid-Market,3,3,1
CUST2236,2263677.61,251519.73444444442,9,2022-03-16,2025-06-11,2019-12-26,2025-06-30,68,55,36,Gala-Khanna,Retail,Small,1,8,0
CUST2237,2930559.62,225427.66307692308,13,2022-01-01,2024-10-12,2023-06-25,2025-06-30,25,297,36,"Ray, Shanker and Sarraf",Tech,Mid-Market,1,8,0
CUST2238,927820.37,103091.15222222223,9,2022-06-07,2024-09-18,2024-04-02,2024-09-22,16,321,317,Nadig-Bahl,Non-Profit,Mid-Market,7,9,0
CUST2239,2776377.11,347047.13875,8,2022-03-21,2024-10-22,2019-07-05,2025-06-30,74,287,36,Sunder Group,Non-Profit,Small,1,8,0
CUST2240,912860.2,114107.525,8,2022-03-28,2025-06-02,2021-09-04,2025-06-30,47,64,36,"Thaman, Nath and Bhasin",Manufacturing,Enterprise,1,8,0
CUST2241,1155700.15,165100.0214285714,7,2022-02-02,2024-10-07,2021-08-11,2025-06-30,48,302,36,Iyengar-Bava,Manufacturing,Small,1,8,0
CUST2242,1556676.4100000001,103778.42733333334,15,2022-05-30,2025-03-13,2020-10-11,2024-01-25,58,145,558,Bora-Modi,Retail,Mid-Market,10,4,1
CUST2243,1170519.1500000001,83608.51071428573,14,2022-01-21,2025-06-19,2025-03-06,2025-05-30,5,47,67,Chatterjee-Nath,Non-Profit,Small,43,8,0
CUST2244,1260333.15,140037.01666666666,9,2022-02-15,2024-12-08,2024-08-01,2025-06-30,12,240,36,Bera Ltd,Healthcare,Small,1,8,0
CUST2245,1989575.88,198957.588,10,2022-01-16,2025-06-19,2024-09-18,2025-07-07,10,47,29,Anne-Sethi,Non-Profit,Enterprise,9,9,0
CUST2246,2435536.97,243553.69700000001,10,2022-06-09,2024-12-22,2022-03-04,2025-06-30,41,226,36,Bobal and Sons,Retail,Small,1,8,0
CUST2247,1303805.15,108650.42916666665,12,2022-02-17,2024-11-30,2021-09-01,2025-06-30,47,248,36,Lala Ltd,Non-Profit,Mid-Market,1,8,0
CUST2248,1746090.84,158735.5309090909,11,2022-01-16,2024-11-24,2021-09-04,2025-06-30,47,254,36,"Chana, Prabhakar and Varkey",Healthcare,Enterprise,1,8,0
CUST2249,619092.56,103182.09333333334,6,2023-01-01,2024-06-07,2024-08-21,2025-06-30,11,424,36,Bandi-Agate,Non-Profit,Mid-Market,1,8,0
CUST2250,446991.75,111747.9375,4,2022-03-27,2023-07-19,2023-09-15,2025-05-26,23,748,71,"Chokshi, Rajagopal and Dass",Healthcare,Small,8,4,0
CUST2251,2323202.47,258133.6077777778,9,2022-01-10,2025-05-23,2019-10-21,2023-08-08,70,74,728,"Sundaram, Dada and Boase",Manufacturing,Mid-Market,50,1,1
CUST2252,2824158.42,176509.90125,16,2022-05-23,2025-04-04,2023-05-06,2024-10-03,27,123,306,"Batra, Nayar and Shenoy",Healthcare,Mid-Market,36,1,1
CUST2253,1022058.76,92914.43272727272,11,2022-01-21,2025-05-16,2022-03-07,2025-06-30,41,81,36,"Pandit, Sodhi and Banerjee",Manufacturing,Enterprise,1,8,0
CUST2254,742787.96,106112.56571428571,7,2022-05-11,2025-03-06,2021-01-30,2025-06-02,54,152,64,"Gokhale, Hegde and Majumdar",Healthcare,Mid-Market,6,7,0
CUST2255,2864014.7399999998,318223.86,9,2022-02-28,2025-07-17,2021-10-18,2025-06-30,46,19,36,"Panchal, Korpal and Ratta",Healthcare,Mid-Market,1,8,0
CUST2256,2736199.02,273619.902,10,2022-01-20,2025-03-21,2021-09-12,2025-06-30,47,137,36,Mistry and Sons,Education,Enterprise,1,8,0
CUST2257,1244515.77,138279.53,9,2022-01-25,2025-07-07,2020-04-28,2023-07-31,64,29,736,Bajwa Inc,Finance,Small,37,4,1
CUST2258,2595784.5300000003,216315.37750000003,12,2022-03-21,2025-04-08,2024-10-13,2025-03-25,9,119,133,"Gole, Sem and Dhillon",Government,Enterprise,1,5,0
CUST2259,1861832.24,143217.8646153846,13,2022-06-07,2025-05-01,2025-03-30,2025-04-17,4,96,110,Sampath-Apte,Finance,Mid-Market,3,8,0
CUST2260,2854813.81,203915.27214285714,14,2022-05-05,2025-05-29,2021-02-02,2025-06-30,54,68,36,Arya LLC,Non-Profit,Enterprise,1,8,0
CUST2261,1613545.3900000001,201693.17375000002,8,2022-11-12,2025-06-05,2019-07-09,2025-06-30,73,61,36,Dugar-Goel,Education,Enterprise,1,8,0
CUST2262,2172917.76,197537.97818181815,11,2022-02-20,2025-02-19,2025-05-28,2025-06-01,2,167,65,"Pradhan, Mand and Dubey",Non-Profit,Mid-Market,9,7,0
CUST2263,2848661.6,203475.82857142857,14,2022-01-05,2025-06-23,2020-10-14,2025-06-30,58,43,36,"Mandal, Sekhon and Nath",Healthcare,Mid-Market,1,8,0
CUST2264,1076476.2,134559.525,8,2022-07-13,2025-03-04,2023-10-15,2025-06-30,22,154,36,"Madan, Dubey and Puri",Tech,Mid-Market,1,8,0
CUST2265,1301989.87,118362.71545454547,11,2022-01-19,2025-06-12,2025-06-12,2025-07-05,1,54,31,Ahuja-Natt,Tech,Enterprise,13,1,0
CUST2266,2438953.19,348421.8842857143,7,2022-06-12,2025-06-08,2025-04-29,2025-06-27,3,58,39,"Date, Tailor and Dua",Finance,Mid-Market,5,6,0
CUST2267,1563266.99,156326.699,10,2022-02-20,2025-07-17,2025-01-12,2025-06-30,6,19,36,Edwin-Ramaswamy,Finance,Mid-Market,1,8,0
CUST2268,1723360.8599999999,156669.16909090907,11,2022-06-11,2025-05-31,2020-01-23,2025-06-30,67,66,36,"Suri, Kata and Muni",Education,Enterprise,1,8,0
CUST2269,322658.78,161329.39,2,2022-03-09,2025-02-17,2025-04-20,2025-04-22,3,169,105,Bajwa-Bahl,Retail,Enterprise,14,10,0
CUST2270,398063.92,66343.98666666666,6,2022-01-05,2025-03-16,2020-04-12,2024-11-11,64,142,267,Tripathi-Mall,Finance,Small,13,9,0
CUST2271,3760813.8,250720.91999999998,15,2022-01-10,2025-07-19,2024-06-25,2025-06-30,13,17,36,"Talwar, Bora and Rana",Manufacturing,Small,1,8,0
CUST2272,958320.81,159720.135,6,2022-04-11,2024-05-02,2019-06-17,2024-07-11,74,460,390,Karpe-Rajagopalan,Finance,Small,19,1,1
CUST2273,1206271.96,172324.5657142857,7,2022-12-02,2025-04-27,2021-07-08,2025-06-30,49,100,36,"Dhillon, Lanka and Thaman",Manufacturing,Small,1,8,0
CUST2274,1111714.1400000001,158816.30571428573,7,2022-08-23,2025-05-15,2024-03-19,2024-11-14,16,82,264,Dhawan-Narayan,Manufacturing,Small,16,2,1
CUST2275,2352696.7800000003,336099.54000000004,7,2022-06-28,2025-01-08,2019-10-07,2025-06-30,70,209,36,"Goswami, Palan and Shankar",Tech,Enterprise,1,8,0
CUST2276,1185279.45,169325.63571428572,7,2022-06-15,2025-02-22,2019-06-30,2025-06-30,74,164,36,Luthra Ltd,Retail,Small,1,8,0
CUST2277,663027.44,110504.57333333332,6,2022-03-21,2025-06-07,2020-07-27,2023-10-10,61,59,665,Tank-Master,Tech,Small,26,3,1
CUST2278,1955742.9100000001,177794.81000000003,11,2022-04-17,2025-06-23,2023-02-21,2023-11-23,29,43,621,"Ram, Raman and Ramesh",Tech,Enterprise,14,9,0
CUST2279,1127375.83,125263.98111111112,9,2022-01-24,2025-05-01,2024-05-07,2025-06-30,15,96,36,Chad-Narayan,Manufacturing,Enterprise,1,8,0
CUST2280,1653439.25,236205.60714285713,7,2022-03-20,2025-03-30,2020-12-09,2025-06-30,56,128,36,"Mander, Chatterjee and Bawa",Finance,Enterprise,1,8,0
CUST2281,3032766.06,233289.69692307693,13,2022-05-27,2025-04-13,2019-04-11,2024-08-30,76,114,340,Virk LLC,Manufacturing,Small,36,6,0
CUST2282,1599718.89,177746.54333333333,9,2022-01-28,2025-04-27,2019-11-06,2025-06-30,69,100,36,Minhas Inc,Tech,Mid-Market,1,8,0
CUST2283,3547554.5300000003,253396.75214285715,14,2022-02-25,2025-04-01,2025-01-09,2025-03-29,6,126,129,Gour Inc,Manufacturing,Small,3,5,0
CUST2284,1448994.78,144899.478,10,2022-03-02,2024-08-12,2019-07-20,2025-06-30,73,358,36,Dhar-Parikh,Government,Mid-Market,1,8,0
CUST2285,1678083.17,167808.31699999998,10,2022-02-08,2025-07-23,2023-12-31,2025-06-30,19,13,36,Chandran and Sons,Manufacturing,Enterprise,1,8,0
CUST2286,2242553.55,249172.61666666664,9,2022-05-13,2025-01-18,2019-01-19,2025-06-30,79,199,36,Bali Group,Government,Small,1,8,0
CUST2287,1831175.77,183117.577,10,2022-09-19,2025-02-06,2020-08-10,2025-06-30,60,180,36,Murthy PLC,Education,Enterprise,1,8,0
CUST2288,2347541.55,213412.86818181816,11,2022-06-11,2025-06-13,2024-04-12,2024-12-18,16,53,230,"Agrawal, Kibe and Uppal",Education,Mid-Market,12,5,0
CUST2289,1169310.39,116931.03899999999,10,2022-07-06,2025-07-16,2021-12-06,2025-06-30,44,20,36,Hans-Shan,Healthcare,Mid-Market,1,8,0
CUST2290,785830.98,112261.56857142856,7,2022-01-20,2024-12-19,2024-04-25,2024-10-04,15,229,305,"Nazareth, Mahal and Talwar",Education,Mid-Market,33,5,1
CUST2291,2231053.71,171619.51615384614,13,2022-02-14,2025-07-10,2021-10-09,2025-06-30,46,26,36,"Dutta, Verma and Warrior",Tech,Enterprise,1,8,0
CUST2292,2468437.5,205703.125,12,2022-01-18,2025-05-13,2020-09-30,2023-12-09,59,84,605,Baria LLC,Education,Enterprise,0,3,1
